q_id,q_text,q_type,Response Answer,q_text_cln
11.4-7-4,"please provide the total fleet size and number of vehicle types for the following modes of transport:-customer-drive carshares (e.g. car2go, drivenow) fleet size-plug in hybrid",Question-Column-Row,67,pleas provid the total fleet size and number of vehicl type for the follow mode of transportcustomerdr carshar eg car2go drivenow fleet sizeplug in hybrid
11.4-7-5,"please provide the total fleet size and number of vehicle types for the following modes of transport:-customer-drive carshares (e.g. car2go, drivenow) fleet size-hydrogen",Question-Column-Row,71,pleas provid the total fleet size and number of vehicl type for the follow mode of transportcustomerdr carshar eg car2go drivenow fleet sizehydrogen
11.5-1-1,how many buses has your city procured in the last year?-number of buses-total number of buses,Question-Column-Row,38,how mani buse your citi procur in the last yearnumb of busestot number of buse
11.5-1-2,how many buses has your city procured in the last year?-number of buses-electric,Question-Column-Row,25,how mani buse your citi procur in the last yearnumb of buseselectr
11.5-1-3,how many buses has your city procured in the last year?-number of buses-hybrid,Question-Column-Row,28,how mani buse your citi procur in the last yearnumb of buseshybrid
11.5-1-4,how many buses has your city procured in the last year?-number of buses-plug-in hybrid,Question-Column-Row,22,how mani buse your citi procur in the last yearnumb of busesplugin hybrid
11.5-1-5,how many buses has your city procured in the last year?-number of buses-hydrogen,Question-Column-Row,22,how mani buse your citi procur in the last yearnumb of buseshydrogen
11.6-0,do you have a low or zero-emission zone in your city?-none,Question-Column,53,do you have low or zeroemiss zone in your citynon
11.6a-1-1,please provide more details about the zero emissions zone:-size (sq. km)-please complete,Question-Column-Row,9,pleas provid more detail about the zero emiss zones sq kmpleas complet
11.6a-2-1,please provide more details about the zero emissions zone:-stipulations-please complete,Question-Column-Row,12,pleas provid more detail about the zero emiss zonestipulationspleas complet
12.0-0,what is the size of your city’s park space in square km?-none,Question-Column,41,what is the size of your citi ’ s park space in squar kmnone
12.1-0,what percentage of your population lives within 500m of a public transport stop?-none,Question-Column,34,what percentag of your popul live within 500m of public transport stopnon
13.0-0,how many meals per year are served through programs managed by your city?-none,Question-Column,23,how mani meal per year are serv through program manag by your citynon
13.1-0,how many tonnes of food are produced within your city's boundaries each year?-none,Question-Column,27,how mani tonn of food are produc within your citi boundari each yearnon
14.0-1-1,how much solid waste does your city generate (tonnes/person/year)?-amount of solid waste generated (tonnes/person/year)-total,Question-Column-Row,55,how much solid wast doe your citi generat tonnespersonyearamount of solid wast generat tonnespersonyeartot
14.0-1-2,how much solid waste does your city generate (tonnes/person/year)?-amount of solid waste generated (tonnes/person/year)-residential,Question-Column-Row,33,how much solid wast doe your citi generat tonnespersonyearamount of solid wast generat tonnespersonyearresidenti
14.0-1-3,how much solid waste does your city generate (tonnes/person/year)?-amount of solid waste generated (tonnes/person/year)-commercial,Question-Column-Row,20,how much solid wast doe your citi generat tonnespersonyearamount of solid wast generat tonnespersonyearcommerci
14.0-1-4,how much solid waste does your city generate (tonnes/person/year)?-amount of solid waste generated (tonnes/person/year)-industrial,Question-Column-Row,13,how much solid wast doe your citi generat tonnespersonyearamount of solid wast generat tonnespersonyearindustri
14.0-1-5,how much solid waste does your city generate (tonnes/person/year)?-amount of solid waste generated (tonnes/person/year)-construction and demolition waste,Question-Column-Row,22,how much solid wast doe your citi generat tonnespersonyearamount of solid wast generat tonnespersonyearconstruct and demolit wast
14.0-1-6,how much solid waste does your city generate (tonnes/person/year)?-amount of solid waste generated (tonnes/person/year)-other,Question-Column-Row,12,how much solid wast doe your citi generat tonnespersonyearamount of solid wast generat tonnespersonyearoth
14.1-1-1,what is the amount of your city’s total solid waste collected for each of the following sectors (tonnes/year)?-amount of total solid waste collected (tonnes/year)-formal sector,Question-Column-Row,36,what is the amount of your citi ’ s total solid wast collect for each of the follow sector tonnesyearamount of total solid wast collect tonnesyearform sector
